"year","source","count"
"2013","[Handok Inc.]","2"
"2013","[Fundación para el Fomento de la Investigación Sanitaria y Biomédica de la Comunitat Valenciana]","2"
"2013","[Lexicon Pharmaceuticals]","4"
"2013","[Clinical Centre of Serbia]","1"
"2013","[Family Medicine Residency of Idaho]","1"
"2013","[Tampere University]","1"
"2013","[Pharmaxis]","1"
"2013","[Eskisehir Osmangazi University]","5"
"2013","[The Children's Tumor Foundation]","1"
"2013","[City, University of London]","1"
"2013","[Beijing Institute of Technology]","2"
"2013","[Beech Tree Labs, Inc.]","1"
"2013","[D'Or Institute for Research and Education]","2"
"2013","[Mirati Therapeutics Inc.]","2"
"2013","[The Queen Elizabeth Hospital]","1"
"2013","[Barrow Neurological Institute]","1"
"2013","[Military Institute of Medicine, Poland]","2"
"2013","[Horizon Health Network]","2"
"2013","[OrthoAccel Technologies Inc.]","1"
"2013","[Institut de Recherche en Sciences de la Sante, Burkina Faso]","1"
"2013","[UKK Institute]","1"
"2013","[Dr T V Patel Eye Institute]","1"
"2013","[University Hospital of Limerick]","1"
"2013","[Apceth GmbH & Co. KG]","1"
"2014","[Hospital Sao Lucas da PUCRS]","1"
"2014","[Anesthesiology WSU/DMC-NorthStar]","1"
"2014","[GenSpera, Inc.]","1"
"2014","[Juravinski Cancer Center]","1"
"2014","[Medical University of South Carolina]","28"
"2014","[Korea University]","4"
"2014","[Cathay General Hospital]","5"
"2014","[Hunan Province Tumor Hospital]","3"
"2014","[Children's Hospital Los Angeles]","5"
"2014","[Catabasis Pharmaceuticals]","1"
"2014","[Proteon Therapeutics]","1"
"2014","[Hippocration General Hospital]","1"
"2014","[Incheon St.Mary's Hospital]","2"
"2014","[Green Beat]","1"
"2014","[University of Montana]","3"
"2014","[Peking University Shenzhen Hospital]","2"
"2014","[China-Japan Friendship Hospital]","1"
"2014","[AM-Pharma]","1"
"2014","[Western Sydney Local Health District]","8"
"2014","[OrthoCarolina Research Institute, Inc.]","5"
"2014","[Queen Elizabeth Hospital, Hong Kong]","1"
"1999","[Yale University]","22"
"1999","[University of California, Los Angeles]","8"
"2004","[University of California, San Diego]","2"
"1999","[National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)]","2"
"2004","[Canadian Cancer Trials Group]","28"
"2002","[Otsuka Pharmaceutical Development & Commercialization, Inc.]","9"
"2003","[Pfizer]","24"
"2002","[Takeda]","4"
"2003","[University of North Carolina, Chapel Hill]","8"
"2003","[Hoag Memorial Hospital Presbyterian]","1"
"2002","[National Institute on Alcohol Abuse and Alcoholism (NIAAA)]","1"
"2004","[National Institute on Drug Abuse (NIDA)]","20"
"2003","[University of Bristol]","1"
"2002","[Orphan Medical]","1"
"2005","[Hoffmann-La Roche]","28"
"2005","[Abbott Medical Devices]","30"
"2005","[Connor, Kathryn M., M.D.]","1"
"2005","[Erasmus Medical Center]","10"
"2005","[HealthPartners Institute]","7"
"2005","[Dartmouth-Hitchcock Medical Center]","24"
"2005","[Rijnstate Hospital]","7"
"2005","[Shaddy, Robert, M.D.]","1"
"2004","[AbbVie]","1"
"2005","[Amsterdam UMC, location VUmc]","9"
"2005","[Germans Trias i Pujol Hospital]","1"
"2005","[National Health Research Institutes, Taiwan]","24"
"2005","[Heinrich-Heine University, Duesseldorf]","7"
"2005","[The SmartPill Corporation]","1"
"2005","[Vericel Corporation]","2"
"2005","[King Khaled Eye Specialist Hospital]","1"
"2005","[National Library of Medicine (NLM)]","1"
"2005","[Fundació Institut de Recerca de l'Hospital de la Santa Creu i Sant Pau]","1"
"2006","[University of Pennsylvania]","37"
"2006","[Introgen Therapeutics]","1"
"2006","[Fowler Kennedy Sport Medicine Clinic]","4"
"2006","[Masonic Cancer Center, University of Minnesota]","35"
"2006","[Boston Scientific Corporation]","32"
"2006","[University of Erlangen-Nürnberg Medical School]","7"
"2006","[Janssen Cilag Pharmaceutica S.A.C.I., Greece]","4"
"2006","[Eastman Dental Insitute and Hospital]","1"
"2006","[Cytos Biotechnology AG]","5"
"2006","[DynPort Vaccine Company LLC, A GDIT Company]","1"
"2006","[Adams Respiratory Therapeutics]","1"
"2006","[Centocor Ortho Biotech Services, L.L.C.]","2"
"2007","[University of South Florida]","10"
"2007","[M.D. Anderson Cancer Center]","355"
"2007","[African Malaria Network Trust]","4"
"2007","[EpiCept Corporation]","3"
"2007","[Massachusetts General Hospital]","82"
"2007","[PhotoThera, Inc]","1"
"2007","[Alzheimer's Disease Cooperative Study (ADCS)]","2"
"2007","[Eisai Inc.]","26"
"2007","[Royal Free Hampstead NHS Trust]","2"
"2007","[Ascenta Therapeutics]","4"
"2007","[Merrimack Pharmaceuticals]","2"
"2007","[Hospital JP Garrahan]","1"
"2007","[Medical University of Warsaw]","1"
"2007","[Pharmos]","2"
"2007","[Zimmer Spine]","1"
"2007","[ZymoGenetics]","2"
"2007","[University of Rome Tor Vergata]","2"
"2007","[José Mordoh, M.D., Ph.D.]","1"
"2007","[West Side ENT]","1"
"2007","[Baystate Medical Center]","2"
"2007","[Lianyungang Kanion Group, Ltd.]","1"
"2007","[Eulji General Hospital]","1"
"2007","[Norwegian School of Sport Sciences]","1"
"2007","[European Georges Pompidou Hospital]","2"
"2007","[Bioenergy Life Science, Inc.]","1"
"2007","[Chosun University Hospital]","1"
"2007","[University of Modena and Reggio Emilia]","1"
"2008","[Université de Sherbrooke]","3"
"2008","[Organogenesis]","5"
"2008","[Blanchette Rockefeller Neurosciences Insitute]","1"
"2008","[HemaQuest Pharmaceuticals Inc.]","3"
"2008","[Keogh Institute for Medical Research]","2"
"2008","[Ullevaal University Hospital]","3"
"2008","[ViiV Healthcare]","12"
"2008","[Colorado Center for Chronic Care Innovations, Inc.]","2"
"2008","[Centre Hospitalier Universitaire Vaudois]","1"
"2008","[University Hospital, Rouen]","8"
"2008","[Chelsea Therapeutics]","5"
"2008","[Bukwang Pharmaceutical]","2"
"2008","[Osel, Inc.]","1"
"2008","[InSightec]","3"
"2008","[Poznan University of Medical Sciences]","1"
"2008","[Kilgo Headache Clinic]","1"
"2008","[University Magna Graecia]","7"
"2008","[Oxagen Ltd]","1"
"2008","[LudwLudwig Boltzmann Institute for COPD and Respiratory Epidemiology]","1"
"2008","[University of Pernambuco]","1"
"2008","[The New York Eye Cancer Center]","1"
"2008","[Vivostat]","1"
"2008","[Egalet Ltd]","3"
"2008","[Instituto de Molestias Cardiovasculares]","1"
"2008","[Spenshult Hospital]","1"
"2009","[IRCCS Burlo Garofolo]","2"
"2008","[NAUSICA Investigators]","1"
"2009","[University of Pittsburgh]","66"
"2009","[Campania Younger Oncologists Association]","1"
"2009","[Alexza Pharmaceuticals, Inc.]","5"
"2009","[University Hospital, Gasthuisberg]","4"
"2009","[3M]","6"
"2009","[Connecticut Children's Medical Center]","3"
"2009","[Main Line Health]","1"
"2009","[Wills Eye]","6"
"2009","[King Edward Memorial Hospital]","1"
"2009","[Regional Hospital Holstebro]","1"
"2009","[S. Maria Hospital, Terni]","2"
"2009","[Trius Therapeutics LLC]","2"
"2009","[Integrity Applications Ltd.]","1"
"2009","[Laboratoires Techni Pharma]","1"
"2009","[ThromboGenics]","2"
"2009","[Price Vision Group]","1"
"2009","[Medtronic Corporate Technologies and New Ventures]","1"
"2009","[Groupe Hospitalier Sud Reunion]","1"
"2009","[Institut universitaire de cardiologie et de pneumologie de Québec, University Laval]","1"
"2009","[Tenon Hospital, Paris]","1"
"2009","[Retina Associates of Kentucky]","1"
"2009","[Alphatec Spine, Inc.]","1"
"2009","[Brooklyn College of the City University of New York]","1"
"2009","[Moy-Fincher Medical Group]","2"
"2009","[Diabetes Foundation, India]","1"
"2009","[Vakif Gureba Training and Research Hospital]","1"
"2009","[Proton Collaborative Group]","1"
"2009","[Dalhousie University]","2"
"2009","[Zentrum für Integrative Psychiatrie]","2"
"2009","[Canisius-Wilhelmina Hospital]","1"
"2009","[Klinikum Coburg]","1"
"2009","[The Second Hospital of Tangshan]","1"
"2009","[Hospital Universitario Dr. Jose E. Gonzalez]","1"
"2009","[Hellenic Oncology Research Group]","1"
"2010","[Taro Pharmaceuticals USA]","4"
"2010","[Solvay Pharmaceuticals]","3"
"2010","[Galderma R&D]","20"
"2010","[St Stephens Aids Trust]","9"
"2010","[Latin American Cooperative Oncology Group]","1"
"2010","[Canadian Immunodeficiency Research Collaborative]","1"
"2010","[China Spinal Cord Injury Network]","1"
"2010","[Tel-Aviv Sourasky Medical Center]","47"
"2010","[Torax Medical Incorporated]","1"
"2010","[Natividad Medical Center]","1"
"2010","[Indiana University]","30"
"2010","[Elisabethinen Hospital]","1"
"2010","[Assistance Publique Hopitaux De Marseille]","11"
"2010","[Merz North America, Inc.]","1"
"2010","[Metzger, Charles, M.D.]","1"
"2010","[Hospital Universitari de Bellvitge]","5"
"2010","[Kuopio University Hospital]","7"
"2010","[Jagannath, Sundar, M.D.]","1"
"2010","[Holy Cross Hospital, Florida]","1"
"2010","[Titan Pharmaceuticals]","2"
"2010","[LenSx Lasers Inc.]","1"
"2010","[Instituto Lala]","1"
"2010","[Productos Científicos S. A. de C. V.]","1"
"2010","[Kagawa University]","1"
"2010","[Grupo Espanol de trasplantes hematopoyeticos y terapia celular]","1"
"2010","[Hopital Jean Minjoz]","1"
"2010","[Behar, Caren, M.D.]","2"
"2010","[BioSurface Engineering Technologies, Inc]","1"
"2010","[Seoul St. Mary's Hospital]","2"
"2010","[University of Salzburg]","1"
"2010","[Neurocrine Biosciences]","1"
"2011","[Kirby Institute]","6"
"2011","[Memorial Sloan Kettering Cancer Center]","58"
"2011","[Heidelberg University]","35"
"2011","[Plexxikon]","2"
"2011","[Gruppo Italiano per lo Studio della Diverticolite Complicata]","1"
"2011","[BioMarin Pharmaceutical]","5"
"2011","[Forest Laboratories]","22"
"2011","[Integra LifeSciences Services]","5"
"2011","[JANSSEN Alzheimer Immunotherapy Research & Development, LLC]","1"
"2011","[Asahi Kasei Pharma Corporation]","1"
"2011","[New Mexico Cancer Care Alliance]","2"
"2011","[Nealth Sarl]","1"
"2011","[PHAC/CIHR Influenza Research Network]","2"
"2011","[Instituto de Cardiologia do Rio Grande do Sul]","3"
"2011","[Hospitales Universitarios Virgen del Rocío]","4"
"2011","[Clinical Service, China]","1"
"2011","[Greer Laboratories]","1"
"2011","[MicroDose Therapeutx, Inc]","2"
"2011","[BioVex Limited]","1"
"2011","[Royal Surrey County Hospital NHS Foundation Trust]","1"
"2011","[British Columbia Cancer Agency]","3"
"2011","[Cardiovascular Research Associates]","1"
"2011","[Griffin Hospital]","1"
"2011","[Escola Bahiana de Medicina e Saude Publica]","1"
"2011","[State University of Maringá]","1"
"2011","[HAL Allergy]","1"
"2011","[Luxembourg Institute of Health]","1"
"2011","[The Mentor Initiative]","1"
"2011","[Recombio SL]","1"
"2011","[Claret Medical]","1"
"2011","[XOMA (US) LLC]","1"
"2012","[SK Chemicals Co., Ltd.]","4"
"2012","[Ferring Pharmaceuticals]","18"
"2012","[Queen's University, Belfast]","6"
"2012","[University of Lausanne Hospitals]","10"
"2012","[Endo Pharmaceuticals]","5"
"2012","[Diskapi Teaching and Research Hospital]","7"
"2012","[Children's & Women's Health Centre of British Columbia]","2"
"2012","[Acorda Therapeutics]","4"
"2012","[Novavax]","5"
"2012","[Panacea Biotec Ltd]","1"
"2012","[Uniformed Services University of the Health Sciences]","2"
"2012","[Ennar Pharmaceuticals AF]","1"
"2012","[Centre Hospitalier Esquirol]","3"
"2012","[Igenomix]","3"
"2012","[Cepheid]","1"
"2012","[Queen Saovabha Memorial Institute]","4"
"2012","[European Society of Anaesthesiology]","2"
"2012","[Inonu University]","3"
"2012","[Institut für Pharmakologie und Präventive Medizin]","2"
"2012","[Taiwan Biotech Co., Ltd.]","1"
"2012","[Cooperative Research Centre for Biomedical Imaging Development]","2"
"2012","[Sense A/S]","1"
"2012","[Nymox Corporation]","1"
"2012","[Centre for Rehabilitation Research, Örebro]","1"
"2012","[Centre for Global Health Research, Ghana]","1"
"2012","[Amarantus BioScience Holdings, Inc.]","1"
"2012","[Eye Therapies, LLC]","2"
"2012","[Grupo Cooperativo de Estudio y Tratamiento de las Leucemias Agudas y Mielodisplasias]","4"
"2012","[Dubai Health Authority]","1"
"2012","[Hellenic Oncology Research Group]","2"
"2012","[Fonterra Research Centre]","2"
"2012","[National Enzyme Company]","1"
"2012","[Scripps Health]","1"
"2012","[ZS Pharma, Inc.]","1"
"2012","[Royal National Orthopaedic Hospital NHS Trust]","1"
"2012","[Groupe Hospitalier Paris Saint Joseph]","1"
"2013","[National Center for AIDS/STD Control and Prevention, China CDC]","2"
"2013","[University of Alabama at Birmingham]","35"
"2013","[Beijing Jishuitan Hospital]","5"
"2013","[Masaryk University]","2"
"2013","[Campus Bio-Medico University]","6"
"2013","[Fundacion Clinic per a la Recerca Biomédica]","3"
"2013","[Technical University of Munich]","16"
"2013","[Sociedad Española de Arteriosclerosis]","1"
"2013","[University of Bari]","3"
"2013","[Centre for Chronic Disease Control, India]","1"
"2013","[Stealth BioTherapeutics Inc.]","1"
"2013","[Hutchmed]","7"
"2013","[Janssen-Cilag G.m.b.H]","2"
"2013","[Universidad El Bosque, Bogotá]","1"
"2013","[Iladevi Cataract and IOL Research Center]","3"
"2013","[Kensey Nash Corporation]","1"
"2013","[KBC Split]","1"
"2013","[Swiss Group for Clinical Cancer Research]","3"
"2013","[Convergence Pharmaceuticals]","2"
"2013","[Istituto Scientifico Romagnolo per lo Studio e la cura dei Tumori]","10"
"2013","[Toyos Clinic]","1"
"2013","[Deacon Biosciences, Inc.]","1"
"2013","[Aragon Institute of Health Sciences]","2"
"2013","[University of Pisa]","2"
"2013","[Arbor Pharmaceuticals, Inc.]","2"
"1999","[University of Kansas Medical Center]","1"
"2004","[Northwestern University]","34"
"2004","[UNC Lineberger Comprehensive Cancer Center]","6"
"2003","[Atara Biotherapeutics]","1"
"2001","[National Center for Complementary and Integrative Health (NCCIH)]","40"
"2000","[Vanderbilt University]","2"
"2001","[National Institute of Mental Health (NIMH)]","6"
"2003","[Wellstat Therapeutics]","1"
"2004","[CTI BioPharma]","3"
"2002","[Northwest Biotherapeutics]","2"
"2003","[Epimmune]","2"
"2003","[Ionis Pharmaceuticals, Inc.]","3"
"2002","[Transgene]","1"
"2004","[Jazz Pharmaceuticals]","3"
"2004","[Repromed]","1"
"2005","[Sir Charles Gairdner Hospital]","1"
"2004","[Children's Hospital Medical Center, Cincinnati]","2"
"2005","[National Bioethics Commission of Brazil]","1"
"2005","[Basque Health Service]","3"
"2005","[Point Therapeutics]","2"
"2005","[Quadram Institute Bioscience]","1"
"2005","[Bangkok Metropolitan Administration Medical College and Vajira Hospital]","1"
"2005","[Gold, Herman K., MD]","1"
"2005","[Bausch & Lomb Incorporated]","10"
"2005","[The University of Texas Medical Branch, Galveston]","4"
"2005","[Louisiana State University Health Sciences Center Shreveport]","4"
"2005","[Gruppo Italiano per lo Studio del Mieloma Multiplo]","1"
"2005","[PTC Therapeutics]","3"
"2005","[The Back Research Center, Denmark]","2"
"2005","[Northwestern Ophthalmic Institute S.C.]","1"
"2006","[Barnes Retina Institute]","3"
"2006","[Herning Hospital]","1"
"2006","[Zeria Pharmaceutical]","4"
"2006","[Barbara Ann Karmanos Cancer Institute]","7"
"2006","[University of Bern]","2"
"2005","[National Center for Genome Resources]","1"
"2006","[Hopital Lariboisière]","4"
"2006","[Azienda Ospedaliera San Giovanni Battista]","5"
"2006","[Shionogi Inc.]","1"
"2006","[Barnsley Hospital]","2"
"2005","[Radiant Medical]","1"
"2006","[Watson Pharmaceuticals]","2"
"2006","[Risk Factor Modification Centre]","1"
"2006","[Epix Pharmaceuticals, Inc.]","2"
"2006","[Meander Medical Center]","2"
"2006","[Avigen]","1"
"2006","[European Organisation for Research and Treatment of Cancer - EORTC]","3"
"2006","[Globus Medical Inc]","1"
"2007","[Foundation for Liver Research]","2"
"2007","[Foundation for Cardiovascular Research, Zurich]","1"
"2007","[Hannover Medical School]","9"
"2007","[Dutch Heart Foundation]","1"
"2007","[Norton Healthcare]","1"
"2007","[Cardium Therapeutics]","1"
"2007","[University of Milan]","3"
"2007","[Zosano Pharma Corporation]","1"
"2007","[Smith & Nephew, Inc.]","2"
"2007","[University Children Hospital Homburg]","2"
"2007","[Wirral University Teaching Hospital NHS Trust]","3"
"2007","[Firestone Institute for Respiratory Health]","1"
"2007","[Aultman Health Foundation]","1"
"2007","[National Cheng-Kung University Hospital]","2"
"2007","[Repros Therapeutics Inc.]","1"
"2007","[Isle of Wight NHS Trust]","1"
"2008","[HaEmek Medical Center, Israel]","21"
"2008","[Fred Hutchinson Cancer Center]","23"
"2008","[Research Foundation for Mental Hygiene, Inc.]","1"
"2008","[Tabriz University]","5"
"2008","[Renovo]","8"
"2008","[University of Copenhagen]","12"
"2008","[Duke Vascular, Inc.]","1"
"2008","[Inje University]","7"
"2008","[Center for Trauma Recovery, St Louis]","2"
"2008","[The SmartPill Corporation]","2"
"2008","[QRay Ltd.]","1"
"2008","[Fundación Canaria Rafael Clavijo para la Investigación Biomédica]","1"
"2008","[Taiho Oncology, Inc.]","7"
"2008","[Institute of Rheumatology, Prague]","1"
"2008","[Viron Therapeutics Inc]","1"
"2008","[Lehigh Valley Hospital]","3"
"2008","[Alza Corporation, DE, USA]","5"
"2008","[Shirley Ryan AbilityLab]","2"
"2008","[Austrian Breast & Colorectal Cancer Study Group]","1"
"2008","[CritiTech, Inc.]","1"
"2008","[Regional Hospital Holstebro]","3"
"2008","[Mary M. Gooley Hemophilia Center]","1"
"2008","[South London and Maudsley NHS Foundation Trust]","1"
"2008","[Arbeitsgemeinschaft Nuklearmedizin und Strahlentherapie der DEGRO und DGN]","1"
"2008","[Pontificia Universidad Catolica de Chile]","1"
"2008","[Medivir]","2"
"2008","[Lakehead University]","1"
"2008","[Suneva Medical, Inc.]","1"
"2008","[IVI Madrid]","1"
"2008","[Gruppo Oncologico Italiano di Ricerca Clinica]","1"
"2008","[Kagoshima University]","1"
"2009","[Iladevi Cataract and IOL Research Center]","5"
"2009","[Edwards Lifesciences]","3"
"2009","[Immune Technologies & Medicine GmbH]","1"
"2009","[Kolding Sygehus]","1"
"2009","[Seattle Children's Hospital]","14"
"2009","[Clinical Research Center for Solid Tumor, Korea]","2"
"2009","[Kythera Biopharmaceuticals]","2"
"2009","[Indivior Inc.]","3"
